rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Tbcel,1.94E-06,-0.468105633,0.17,0.307,0.06272726,-1.383291909,,,
Dock9,1.07E-05,-0.479294197,0.363,0.508,0.346075102,-1.394061489,,,
Pde3b,0.000112652,-0.485248505,0.272,0.407,1,-1.399826966,,,
Shank2,3.36E-06,-0.486112304,0.397,0.559,0.108280379,-1.400665349,,,
Vav3,4.81E-06,-0.491359478,0.219,0.362,0.155206404,-1.405768933,,,
Cfap69,3.19E-06,-0.503975599,0.146,0.277,0.102774133,-1.41811605,,,
Klhl3,0.001333015,-0.508475694,0.274,0.371,1,-1.422546384,,,
Oxct1,6.40E-06,-0.536371101,0.454,0.596,0.206495228,-1.450319847,,,
Slc25a36,8.27E-06,-0.540729287,0.292,0.422,0.266815233,-1.454707691,,,
Veph1,0.000111895,-0.553815039,0.245,0.365,1,-1.467962424,,,
